,open,high,low,close,volume
2025-12-31,215.815,217.64,213.8,214.16,17591581.0
2026-01-02,218.9,227.15,218.895,223.47,36446169.0
2026-01-05,230.245,234.02,220.48,221.08,31941147.0
2026-01-06,222.71,222.92,211.25,214.35,40033208.0
2026-01-07,212.125,212.125,207.17,210.02,29715483.0
2026-01-08,210.9,210.94,203.33,204.68,27505031.0
2026-01-09,205.72,207.3,203.07,203.17,24217339.0
2026-01-12,201.18,209.88,199.8,207.69,27287274.0
2026-01-13,215.1,223.11,214.975,220.97,56894937.0
2026-01-14,217.54,224.09,215.11,223.6,40466520.0
2026-01-15,227.9,238.35,227.22,227.92,55270210.0
2026-01-16,234.3,234.49,228.86,231.83,42545614.0
2026-01-20,226.08,239.5,225.4105,231.92,43701591.0
2026-01-21,235.99,252.9,235.78,249.8,62385578.0
2026-01-22,251.75,256.08,246.63,253.73,37945005.0
2026-01-23,261.18,266.96,256.25,259.68,47525928.0
2026-01-26,256.745,258.2899,250.3,251.31,30672461.0
2026-01-27,252.16,255.55,247.96,252.03,25414573.0
2026-01-28,254.125,257.4,250.21,252.74,27061187.0
2026-01-29,254.655,260.5298,240.91,252.18,31685168.0
2026-01-30,236.93,245.24,234.55,236.73,40035670.0
2026-02-02,235.77,249.97,235.0,246.27,36308106.0
2026-02-03,251.55,252.65,237.0376,242.11,45851806.0
2026-02-04,215.0,218.58,199.1501,200.19,107173293.0
2026-02-05,201.855,204.04,190.72,192.5,62196419.0
2026-02-06,197.13,209.27,196.43,208.44,54504470.0
2026-02-09,206.895,217.6,204.15,216.0,38810841.0
2026-02-10,215.14,219.39,213.13,213.57,25326694.0
2026-02-11,217.88,219.65,209.21,213.58,33384744.0
2026-02-12,215.83,218.46,205.14,205.94,32180957.0
2026-02-13,204.02,210.05,203.8801,207.32,26123882.0
2026-02-17,202.145,205.3,194.83,203.08,33712081.0
2026-02-18,198.405,203.2,195.0001,200.12,35664087.0
2026-02-19,200.11,204.1,198.2939,203.37,25842274.0
2026-02-20,200.115,204.87,198.56,200.15,36317256.0
2026-02-23,198.09,199.38,194.15,196.6,28187909.0
2026-02-24,211.63,216.71,206.5,213.84,81367020.0
2026-02-25,214.82,216.7,210.33,210.86,44588059.0
2026-02-26,208.8,209.79,201.46,203.68,35020472.0
2026-02-27,200.105,201.89,197.74,200.21,31312396.0
2026-03-02,193.845,198.74,190.0,198.62,34120155.0
2026-03-03,191.46,193.64,188.22,190.95,37785697.0
2026-03-04,192.12,202.44,189.86,202.07,40912561.0
2026-03-05,197.77,203.79,194.88,199.45,36000660.0
2026-03-06,195.27,200.24,191.2501,192.43,33913779.0
2026-03-09,189.36,202.97,189.02,202.68,38877220.0
2026-03-10,202.51,206.59,202.2,203.23,29139162.0
2026-03-11,205.11,209.21,203.63,204.83,23076366.0
2026-03-12,202.825,203.62,196.67,197.74,28886913.0
2026-03-13,198.11,199.68,192.27,193.39,27561888.0
2026-03-16,194.975,200.17,194.8,196.58,30285170.0
2026-03-17,196.68,199.21,195.26,196.31,22779675.0
2026-03-18,196.0,202.86,195.75,199.46,28569135.0
2026-03-19,195.032,205.88,192.83,205.27,32245329.0
2026-03-20,204.885,206.3,198.26,201.33,37265103.0
2026-03-23,206.395,209.109,201.71,202.68,31857752.0
2026-03-24,201.39,206.43,200.13,205.37,27258849.0
2026-03-25,211.505,221.33,211.505,220.27,48518269.0
2026-03-26,217.979,221.0,203.43,203.77,49212976.0
2026-03-27,201.77,203.2699,197.69,201.99,29206578.0
2026-03-30,204.95,208.43,192.865,196.04,41053298.0
2026-03-31,198.05,204.0,196.41,203.43,42318748.0
2026-04-01,207.585,213.83,205.84,210.21,40835794.0
2026-04-02,204.05,217.78,200.62,217.5,38463484.0
2026-04-06,219.28,226.31,217.73,220.18,30786420.0
2026-04-07,218.255,222.0984,215.375,221.53,26483009.0
2026-04-08,232.12,234.0,227.09,231.82,35496362.0
2026-04-09,233.014,237.1,230.9101,236.64,27126209.0
2026-04-10,239.0,249.58,238.96,245.04,36477243.0
2026-04-13,245.025,247.33,242.03,246.83,22781787.0
2026-04-14,249.79,255.46,245.7,255.07,25733227.0
2026-04-15,254.96,258.18,251.85,258.12,24695184.0
2026-04-16,264.99,279.34,261.51,278.26,64850772.0
2026-04-17,281.0,281.05,274.14,278.39,35519852.0
2026-04-20,280.6,287.61,272.0,274.95,34833859.0
2026-04-21,277.33,286.2,276.62,284.49,38950875.0
2026-04-22,291.215,304.25,286.14,303.46,49054237.0
2026-04-23,302.01,310.22,299.76,305.33,45619726.0
2026-04-24,336.755,352.99,334.54,347.81,81616660.0
2026-04-27,346.32,349.21,328.81,334.63,50585307.0
2026-04-28,311.86,327.5,310.0,323.21,43002479.0
2026-04-29,325.9,340.17,318.86,337.11,43987486.0
